mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-1,day_1,day_3,day_5,day_7
pons_08-1,m,psilocybin,pt,cell6,cell6_1,NA,NA,FOV14-1,0.111111111,0.111111111,0.222222222,0.272727273,0.166666667
pons_09-2,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV3-1,0,0.363636364,0.2,0.0625,0.142857143
pons_09-2,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV4-1,0.133333333,0.2,0.111111111,0.0625,0.1875
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV10-1,0.071428571,0.153846154,0.2,0.2,0.066666667
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV12-1,0.0625,0.176470588,0.15,0.052631579,0.25
pons_09-2,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV14-1,0.058823529,0,0.058823529,0.111111111,0.05
pons_09-2,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV15-1,0.15,0.142857143,0.043478261,0.086956522,0.166666667
pons_10-1,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,0.142857143,0.125,0.222222222,0.1,0
pons_10-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV3-1,0.25,0.222222222,0.111111111,0.111111111,0.2
pons_10-1,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,0.125,0.444444444,0.083333333,0.111111111,0.428571429
pons_10-1,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV5-1,0,0.294117647,0.047619048,0.1,0.05
pons_10-1,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV6-1,0.133333333,0.058823529,0.176470588,0.058823529,0.125
pons_11-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,0,0.416666667,0.266666667,0.066666667,0.0625
pons_11-1,m,psilocybin,pt,NA,NA,NA,NA,FOV4,0.058823529,0.416666667,0.125,0.2,0.1875
pons_11-2,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV5,0.25,0.210526316,0.090909091,0.105263158,0.235294118
pons_11-2,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV7,0,0.466666667,0.105263158,0.333333333,0.052631579
pons_11-2,m,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV8,0.3,0.461538462,0.352941176,0.210526316,0.166666667
pons_11-2,m,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV9-1,0.176470588,0.315789474,0.086956522,0.157894737,0.105263158
pons_11-2,m,psilocybin,pt,cell1,cell1_5,cell1_5,NA,FOV9-2,0.111111111,0.1,0.181818182,0.153846154,0.076923077
pons_11-2,m,psilocybin,pt,NA,NA,NA,NA,FOV11-1,0.1,0.5,0,0,0
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-1,0.285714286,0,0.125,0,0
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-2,0.142857143,0.142857143,0,0.111111111,0
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-3,0.222222222,0,0.111111111,0.1,0
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV2-1,0.214285714,0,0.133333333,0,0.153846154
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV3-1,0,0,0.125,0,0
pons_04-1,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV4-1,0.142857143,0.117647059,0,0.090909091,0.333333333
pons_04-1,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,0,0,0.125,0.111111111,0
pons_04-1,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV5-1,0.055555556,0.117647059,0,0.052631579,0.052631579
pons_04-1,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV6-1,0.153846154,0.071428571,0.230769231,0.071428571,0.230769231
pons_04-1,f,saline,pt,cell3,cell3_1,NA,NA,FOV7-1,0.1,0.181818182,0,0,0
pons_04-1,f,saline,pt,cell4,cell4_1,NA,NA,FOV9-1,0.111111111,0.222222222,0.090909091,0.181818182,0
pons_05-2,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,0.153846154,0,0.083333333,0.090909091,0.166666667
pons_05-2,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV1-2,0,0.375,0.125,0.285714286,0.285714286
pons_05-2,f,saline,pt,cell1,cell1_3,cell1_3,NA,FOV2-1,0.090909091,0.2,0.181818182,0.076923077,0.076923077
pons_05-2,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV3-1,0,0.2,0.157894737,0,0.0625
pons_05-2,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV4-1,0,0.142857143,0.1875,0,0.058823529
pons_05-2,f,saline,pt,NA,NA,NA,NA,FOV4-2,0.083333333,0,0.181818182,0,0.083333333
pons_05-2,f,saline,pt,cell1,cell1_4,cell1_4,NA,FOV5-1,0.111111111,0,0.125,0,0.142857143
pons_05-2,f,saline,pt,cell3,cell3_1,cell3_1,NA,FOV6-1,0,0,0.166666667,0,0.142857143
pons_05-2,f,saline,pt,cell3,cell3_2,cell3_2,NA,FOV6-2,0.086956522,0.090909091,0.105263158,0.052631579,0.1875
pons_05-2,f,saline,pt,cell4,cell4_1,cell4_1,NA,FOV7-1,0.142857143,0.125,0.0625,0.230769231,0.214285714
pons_05-2,f,saline,pt,cell4,cell4_2,cell4_2,NA,FOV8-1,0,0,0.181818182,0.222222222,0.272727273
pons_05-2,f,saline,pt,cell4,cell4_3,cell4_3,NA,FOV8-2,0.125,0.176470588,0,0.230769231,0.1875
pons_05-2,f,saline,pt,cell2,cell2_3,cell2_3,NA,FOV9-1,0.076923077,0,0.090909091,0.083333333,0
pons_05-2,f,saline,pt,cell2,cell2_4,cell2_4,NA,FOV9-2,0,0.066666667,0.071428571,0.153846154,0
pons_05-2,f,saline,pt,cell2,cell2_5,cell2_5,NA,FOV10-1,0.23,0.130434783,0.090909091,0.083333333,0
pons_05-2,f,saline,pt,cell3,cell3_3,cell3_3,NA,FOV11-1,0,0.363636364,0.0625,0.076923077,0.2
pons_05-2,f,saline,pt,cell2,cell2_6,cell2_6,NA,FOV12-1,0.05,0.117647059,0.047619048,0.142857143,0.15
pons_05-2,f,saline,pt,cell2,cell2_7,cell2_7,NA,FOV13-1,0,0.055555556,0.055555556,0.2,0
pons_05-2,f,saline,pt,cell2,cell2_8,cell2_8,NA,FOV14-1,0,0.125,0.111111111,0.111111111,0.1
pons_05-2,f,saline,pt,cell2,cell2_9,cell2_9,NA,FOV14-2,0,0.117647059,0.111111111,0.166666667,0.05
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV1-1,0,0,0.333333333,0.142857143,0.285714286
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV2-1,0.4,0.214285714,0.071428571,0.071428571,0.076923077
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV3-1,0,0.2,0.166666667,0,0.2
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV4-1,0.153846154,0.076923077,0.166666667,0.333333333,0.0625
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV7-1,0.210526316,0,0.277777778,0.142857143,0.136363636
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV8-1,0,0,0.125,0.111111111,0.111111111
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV9-1,0.2,0.2,0,0.1,0
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV11-1,0,0.25,0.133333333,0.076923077,0.153846154
pons_06-4,f,saline,pt,cell1,cell1_1,cell1_1,600+,FOV1-1,0,0.272727273,0.214285714,0.214285714,0.307692308
pons_06-4,f,saline,pt,cell2,cell2_1,cell2_1,600+,FOV3-1,0,0.047619048,0.235294118,0.105263158,0.277777778
pons_06-4,f,saline,pt,cell3,cell3_1,NA,600+,FOV3-2,0.25,0.111111111,0.111111111,0.111111111,0
pons_06-4,f,saline,pt,cell2,cell2_2,cell2_2,600+,FOV5-1,0.166666667,0.15,0.095238095,0.157894737,0.055555556
pons_06-4,f,saline,pt,cell1,cell1_2,cell1_2,600+,FOV6-1,0,0.222222222,0,0.111111111,0.222222222
pons_06-4,f,saline,pt,cell1,cell1_3,cell1_3,600+,FOV6-2,0.333333333,0,0.090909091,0.090909091,0.181818182
pons_06-4,f,saline,pt,cell1,cell1_4,cell1_4,600+,FOV7-1,0.052631579,0.111111111,0.166666667,0.111111111,0.1875
pons_06-4,f,saline,pt,cell1,cell1_5,cell1_5,600+,FOV7-2,0,0.181818182,0,0.083333333,0.166666667
pons_06-4,f,saline,pt,cell4,cell4_1,cell4_1,520,FOV8-1,0.333333333,0.133333333,0.071428571,0,0.083333333
pons_06-4,f,saline,pt,cell4,cell4_2,cell4_2,520,FOV9-1,0,0,0.166666667,0,0
pons_06-4,f,saline,pt,cell2,cell2_3,cell2_3,600,FOV14-1,0,0,0.125,0.25,0.052631579
pons_07-2,m,saline,pt,cell1,cell1_1,NA,NA,FOV2-1,0.117647059,0.125,0.1875,0.111111111,0
pons_07-2,m,saline,pt,cell2,cell2_1,NA,490,FOV4-1,0.12,0.083333333,0.142857143,0.043478261,0.2
pons_07-2,m,saline,pt,cell3,cell3_1,NA,500+,FOV5-1,0.071428571,0.076923077,0.076923077,0.230769231,0.266666667
pons_07-2,m,saline,pt,cell4,cell4_1,NA,600+,FOV5-2,0,0.125,0.222222222,0.111111111,0.375
pons_07-2,m,saline,pt,cell5,cell5_1,NA,600,FOV9-1,0.142857143,0.230769231,0.25,0,0.090909091
pons_07-2,m,saline,pt,cell6,cell6_1,NA,510,FOV10-1,0.166666667,0,0.083333333,0.181818182,0.25
pons_07-2,m,saline,pt,cell7,cell7_1,NA,620,FOV12-1,0.111111111,0,0.222222222,0,0.1
pons_07-3,m,saline,pt,cell1,cell1_1,NA,500+,FOV4-1,0.111111111,0.105263158,0.19047619,0.217391304,0.15
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,0.285714286,0.125,0,0,0.125
pons_07-3,m,saline,pt,cell2,cell2_1,NA,500+,FOV8-1,0.181818182,0.181818182,0.090909091,0,0.3
pons_07-3,m,saline,pt,cell3,cell3_1,NA,530+,FOV10-1,0.083333333,0,0.076923077,0,0.166666667
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,0,0.25,0,0.125,0.111111111
pons_07-3,m,saline,pt,cell4,cell4_1,NA,600,FOV12-2,0,0,0.25,0.1,0
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,0,0.181818182,0,0.090909091,0
pons_07-3,m,saline,pt,cell5,cell5_1,NA,600+,FOV13-2,0,0.333333333,0.125,0,0
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,0.1,0.2,0,0,0.1
pons_07-3,m,saline,pt,cell6,cell6_1,NA,520,FOV15-1,0,0.117647059,0.142857143,0,0
pons_09-3,m,saline,pt,NA,NA,NA,NA,Fov1-1,0.1,0,0.142857143,0.142857143,0.125
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV3-1,0.090909091,0.166666667,0.083333333,0,0
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV4-1,0.230769231,0.090909091,0,0.1,0.3
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,0.090909091,0.083333333,0.090909091,0.181818182,0.111111111
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV11-1,0.142857143,0.076923077,0,0.076923077,0
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,0.3,0.076923077,0,0.4,0.071428571
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,0,0.111111111,0.1,0,0
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,0.083333333,0,0.083333333,0.090909091,0.181818182
pons_11-3,m,saline,pt,NA,NA,NA,NA,FOV2,0.181818182,0,0.333333333,0.166666667,0.181818182
pons_11-3,m,saline,pt,cell1,cell1_1,cell1_1,NA,FOV3,0.176470588,0.055555556,0,0.111111111,0.055555556
pons_11-3,m,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4,0.222222222,0,0.125,0,0.111111111
pons_11-3,m,saline,pt,cell1,cell1_3,cell1_3,NA,FOV5,0.2,0.090909091,0.2,0,0.125
pons_11-3,m,saline,pt,cell3,cell3_1,NA,NA,FOV6,0.142857143,0,0.142857143,0.125,0.142857143
pons_11-3,m,saline,pt,cell2,cell2_1,cell2_1,NA,FOV8,0.166666667,0.076923077,0.181818182,0,0.25
pons_11-3,m,saline,pt,cell2,cell2_2,cell2_2,NA,FOV9,0.090909091,0.090909091,0,0.2,0
pons_11-3,m,saline,pt,cell2,cell2_3,cell2_3,NA,FOV10,0.071428571,0,0.090909091,0,0.090909091
pons_11-3,m,saline,pt,cell2,cell2_4,cell2_4,NA,FOV7-1,0.142857143,0,0.333333333,0.125,0.25
pons_11-3,m,saline,pt,cell2,cell2_5,cell2_5,NA,FOV7-2,0.142857143,0.142857143,0.142857143,0.571428571,0
str_04-1,f,psilocybin,it,NA,NA,NA,NA,FOV1-1,0.125,0.133333333,0.0625,0,0.066666667
str_04-1,f,psilocybin,it,NA,NA,NA,NA,FOV2-1,0.166666667,0.142857143,0.142857143,0.133333333,0.133333333
str_04-1,f,psilocybin,it,cell1,cell1_1,cell1_1,500,FOV3-1,0.2,0.4,0,0.125,0.058823529
str_04-1,f,psilocybin,it,cell1,cell1_2,cell1_2,500,FOV3-2,0.047619048,0.368421053,0.083333333,0.238095238,0.12
str_04-1,f,psilocybin,it,cell1,cell1_3,cell1_3,500,FOV4-1,0,0.2,0.3125,0.157894737,0.2
str_04-1,f,psilocybin,it,cell1,cell1_4,cell1_4,500,FOV4-2,0.111111111,0.315789474,0.16,0.148148148,0.103448276
str_04-1,f,psilocybin,it,cell1,cell1_5,cell1_5,500,FOV5-1,0.076923077,0.076923077,0.076923077,0,0.285714286
str_04-1,f,psilocybin,it,cell1,cell1_6,cell1_6,500,FOV5-2,0.083333333,0.083333333,0.272727273,0.153846154,0.333333333
str_04-1,f,psilocybin,it,cell1,cell1_7,cell1_7,500,FOV5-3,0.066666667,0.25,0.071428571,0.230769231,0.0625
str_07-2,f,psilocybin,it,cell1,cell1_1,cell1_1,330,FOV1-1,0.1,0.285714286,0.076923077,0.260869565,0.153846154
str_07-2,f,psilocybin,it,cell1,cell1_2,cell1_2,330,FOV2-1,0.055555556,0.3125,0.333333333,0.16,0.08
str_07-2,f,psilocybin,it,cell1,cell1_3,cell1_3,330,FOV3-1,0.142857143,0.5,0.05,0.1875,0.111111111
str_07-2,f,psilocybin,it,cell2,cell2_1,cell2_1,300,FOV4-1,0.1875,0.105263158,0.05,0.19047619,0
str_07-2,f,psilocybin,it,cell3,cell3_1,NA,200,FOV6-1,0.055555556,0.1875,0,0.117647059,0.117647059
str_07-2,f,psilocybin,it,cell4,cell4_1,cell4_1,200,FOV7-1,0.066666667,0.2,0.176470588,0,0
str_07-2,f,psilocybin,it,cell4,cell4_2,cell4_2,200,FOV7-2,0.055555556,0.1875,0,0.2,0.166666667
str_07-2,f,psilocybin,it,cell2,cell2_2,cell2_2,300,FOV9-1,0.153846154,0.153846154,0.214285714,0.125,0.266666667
str_07-2,f,psilocybin,it,cell2,cell2_3,cell2_3,300,FOV9-2,0.090909091,0.2,0.272727273,0.153846154,0.142857143
str_07-2,f,psilocybin,it,cell5,cell5_1,cell5_1,450,FOV10-1,0.153846154,0.214285714,0,0.214285714,0.1875
str_07-2,f,psilocybin,it,cell5,cell5_2,cell5_2,450,FOV11-1,0,0.1,0.181818182,0.090909091,0.1
str_07-2,f,psilocybin,it,cell5,cell5_3,cell5_3,450,FOV12-1,0.230769231,0.142857143,0.133333333,0.142857143,0.133333333
str_07-2,f,psilocybin,it,cell5,cell5_4,cell5_4,450,FOV12-2,0.117647059,0.05,0.25,0.058823529,0.066666667
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV1-2,0.090909091,0,0.333333333,0,0.1
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV1-3,0.066666667,0,0,0,0.142857143
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV2-1,0.153846154,0.2,0.375,0.2,0
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV2-2,0.058823529,0.235294118,0.2,0.047619048,0.055555556
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV3-1,0.142857143,0.266666667,0.055555556,0.111111111,0.105263158
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV5-1,0.066666667,0.066666667,0.142857143,0.0625,0.133333333
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV5-2,0.083333333,0.166666667,0.5,0.066666667,0.066666667
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV12-1,0.095238095,0.2,0.142857143,0.227272727,0.083333333
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV13-1,0,0.133333333,0.125,0.058823529,0.066666667
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV13-2,0.125,0.333333333,0.181818182,0.1,0
str_08-2,f,psilocybin,it,NA,NA,NA,NA,FOV15-1,0,0.076923077,0.076923077,0.166666667,0.285714286
str_09-3,f,psilocybin,it,cell1,cell1_1,cell1_1,150,FOV1-1,0.2,0.1,0.1,0.4,0.071428571
str_09-3,f,psilocybin,it,cell1,cell1_2,cell1_2,150,FOV1-2,0.285714286,0,0,0,0.142857143
str_09-3,f,psilocybin,it,cell1,cell1_3,cell1_3,150,FOV2-1,0.090909091,0.083333333,0,0.181818182,0.230769231
str_09-3,f,psilocybin,it,cell2,cell2_1,cell2_1,180,FOV4-1,0.1875,0.052631579,0.111111111,0.444444444,0.041666667
str_09-3,f,psilocybin,it,cell2,cell2_2,cell2_2,180,FOV5-1,0.0625,0.214285714,0.058823529,0.111111111,0.166666667
str_09-3,f,psilocybin,it,cell2,cell2_3,cell2_3,180,FOV6-1,0.166666667,0.166666667,0.277777778,0.1,0.19047619
str_09-3,f,psilocybin,it,cell2,cell2_4,cell2_4,180,FOV7-1,0.166666667,0.071428571,0.066666667,0.285714286,0
str_09-3,f,psilocybin,it,cell2,cell2_5,cell2_5,180,FOV7-2,0,0.111111111,0.555555556,0.071428571,0.153846154
str_10-4,f,psilocybin,it,NA,NA,NA,NA,FOV1-1,0,0.1,0,0,0
str_10-4,f,psilocybin,it,NA,NA,NA,NA,FOV2-1,0.25,0.222222222,0,0.222222222,0.1
str_10-4,f,psilocybin,it,NA,NA,NA,NA,FOV4-1,0,0.235294118,0.15,0.047619048,0.052631579
str_10-4,f,psilocybin,it,cell4,cell4_1,cell4_1,250,FOV5-1,0,0,0.1,0.363636364,0
str_10-4,f,psilocybin,it,cell1,cell1_1,NA,420,FOV6-1,0.142857143,0.307692308,0.125,0.055555556,0
str_10-4,f,psilocybin,it,cell2,cell2_1,NA,300,FOV7-1,0.111111111,0.111111111,0.333333333,0.090909091,0.1
str_10-4,f,psilocybin,it,cell3,cell3_1,NA,180,FOV7-2,0,0,0,0.1,0.090909091
str_10-4,f,psilocybin,it,cell4,cell4_2,cell4_2,460,FOV9-1,0.066666667,0.125,0.058823529,0.058823529,0.117647059
str_05-1,m,psilocybin,it,cell1,cell1_1,NA,340,FOV1-1,0.153846154,0.142857143,0.153846154,0.071428571,0.230769231
str_05-1,m,psilocybin,it,cell2,cell2_1,NA,580,FOV2-1,0,0.055555556,0.117647059,0,0.066666667
str_05-1,m,psilocybin,it,NA,NA,NA,NA,FOV3-1,0.0625,0.066666667,0.133333333,0,0.25
str_05-1,m,psilocybin,it,NA,NA,NA,NA,FOV3-2,0.2,0.333333333,0,0,0.166666667
str_05-1,m,psilocybin,it,NA,NA,NA,NA,FOV4-1,0,0.272727273,0.142857143,0,0.166666667
str_05-1,m,psilocybin,it,NA,NA,NA,NA,FOV4-2,0,0.125,0.428571429,0.1,0.1
str_05-1,m,psilocybin,it,cell3,cell3_1,NA,330,FOV9-1,0.333333333,0.181818182,0.363636364,0,0
str_05-1,m,psilocybin,it,cell4,cell4_1,NA,460,FOV10-1,0.1,0.1,0.3,0.166666667,0.083333333
str_05-3,m,psilocybin,it,cell1,cell1_1,cell1_1,560,FOV3-1,0,0.090909091,0.181818182,0,0.083333333
str_05-3,m,psilocybin,it,cell1,cell1_2,cell1_2,560,FOV3-2,0,0.222222222,0.1,0,0
